Year,Month,Day,Profil,Région,Total_énergie_soutirée_(Wh),Nb_points_soutirage,Température_max,Température_min,Vent_km/h,Humidité_%,Visibilité_km,Couverture_nuageuse_%,Durée_jour_heure
2020,10,29,ENTREPRISE,centre val de loire,1033189.0208333334,518,15,11.0,17,88,10.0,84,10:6:0
2020,10,29,PARTICULIER,centre val de loire,60952064.05555555,208153,15,11.0,17,88,10.0,84,10:6:0
2020,10,29,PROFESSIONNEL,centre val de loire,18115333.02083333,33704,15,11.0,17,88,10.0,84,10:6:0
2020,10,30,ENTREPRISE,centre val de loire,950949.7395833334,518,17,13.0,15,87,10.0,54,10:2:0
2020,10,30,PARTICULIER,centre val de loire,60952198.690972224,208175,17,13.0,15,87,10.0,54,10:2:0
2020,10,30,PROFESSIONNEL,centre val de loire,16382560.65,33702,17,13.0,15,87,10.0,54,10:2:0
2020,10,31,ENTREPRISE,centre val de loire,626913.2083333334,518,17,9.0,19,92,10.0,36,9:59:0
2020,10,31,PARTICULIER,centre val de loire,62807417.40625,208137,17,9.0,19,92,10.0,36,9:59:0
2020,10,31,PROFESSIONNEL,centre val de loire,14875643.6,33696,17,9.0,19,92,10.0,36,9:59:0
2020,11,1,ENTREPRISE,centre val de loire,647558.25,518,17,15.0,30,88,9.0,100,9:56:0
2020,11,1,PARTICULIER,centre val de loire,61096140.64930555,208093,17,15.0,30,88,9.0,100,9:56:0
2020,11,1,PROFESSIONNEL,centre val de loire,13839211.7125,33697,17,15.0,30,88,9.0,100,9:56:0
2020,11,2,ENTREPRISE,centre val de loire,917540.40625,518,19,17.0,29,78,8.0,82,9:53:0
2020,11,2,PARTICULIER,centre val de loire,55070148.434027776,208132,19,17.0,29,78,8.0,82,9:53:0
2020,11,2,PROFESSIONNEL,centre val de loire,15903399.133333333,33699,19,17.0,29,78,8.0,82,9:53:0
2020,11,3,ENTREPRISE,centre val de loire,1051577.2916666667,518,12,9.0,22,81,10.0,44,9:50:0
2020,11,3,PARTICULIER,centre val de loire,62468941.17013889,208130,12,9.0,22,81,10.0,44,9:50:0
2020,11,3,PROFESSIONNEL,centre val de loire,17450375.920833334,33697,12,9.0,22,81,10.0,44,9:50:0
2020,11,4,ENTREPRISE,centre val de loire,1049864.8125,518,10,5.0,16,84,10.0,13,9:47:0
2020,11,4,PARTICULIER,centre val de loire,72284678.93055555,208149,10,5.0,16,84,10.0,13,9:47:0
2020,11,4,PROFESSIONNEL,centre val de loire,18059262.195833333,33693,10,5.0,16,84,10.0,13,9:47:0
2020,11,5,ENTREPRISE,centre val de loire,1108001.8229166667,518,11,5.0,21,84,10.0,2,9:44:0
2020,11,5,PARTICULIER,centre val de loire,74265491.71527778,208163,11,5.0,21,84,10.0,2,9:44:0
2020,11,5,PROFESSIONNEL,centre val de loire,18739668.7875,33692,11,5.0,21,84,10.0,2,9:44:0
2020,11,6,ENTREPRISE,centre val de loire,1030554.5625,518,14,5.0,14,89,10.0,8,9:40:0
2020,11,6,PARTICULIER,centre val de loire,72391583.47222222,208176,14,5.0,14,89,10.0,8,9:40:0
2020,11,6,PROFESSIONNEL,centre val de loire,18396977.820833333,33694,14,5.0,14,89,10.0,8,9:40:0
2020,11,7,ENTREPRISE,centre val de loire,673910.40625,518,17,10.0,8,88,10.0,35,9:38:0
2020,11,7,PARTICULIER,centre val de loire,69590726.47916667,208168,17,10.0,8,88,10.0,35,9:38:0
2020,11,7,PROFESSIONNEL,centre val de loire,15875789.708333334,33689,17,10.0,8,88,10.0,35,9:38:0
2020,11,8,ENTREPRISE,centre val de loire,664491.59375,518,18,14.0,14,90,9.375,42,9:35:0
2020,11,8,PARTICULIER,centre val de loire,65287037.32291666,208160,18,14.0,14,90,9.375,42,9:35:0
2020,11,8,PROFESSIONNEL,centre val de loire,14475619.216666669,33688,18,14.0,14,90,9.375,42,9:35:0
2020,11,9,ENTREPRISE,centre val de loire,959489.21875,518,16,11.0,8,93,10.0,59,9:32:0
2020,11,9,PARTICULIER,centre val de loire,59921635.684027776,208205,16,11.0,8,93,10.0,59,9:32:0
2020,11,9,PROFESSIONNEL,centre val de loire,16731208.55,33691,16,11.0,8,93,10.0,59,9:32:0
2020,11,10,ENTREPRISE,centre val de loire,1057389.6041666667,518,16,11.0,9,93,8.875,54,9:29:0
2020,11,10,PARTICULIER,centre val de loire,60510600.8125,208216,16,11.0,9,93,8.875,54,9:29:0
2020,11,10,PROFESSIONNEL,centre val de loire,17256765.9,33690,16,11.0,9,93,8.875,54,9:29:0
2020,11,11,ENTREPRISE,centre val de loire,995769.9583333334,518,14,9.0,11,96,8.0,58,9:27:0
2020,11,11,PARTICULIER,centre val de loire,66377442.152777776,208200,14,9.0,11,96,8.0,58,9:27:0
2020,11,11,PROFESSIONNEL,centre val de loire,15064116.695833333,33686,14,9.0,11,96,8.0,58,9:27:0
2020,11,12,ENTREPRISE,centre val de loire,1063678.7395833333,518,14,12.0,15,80,10.0,76,9:23:0
2020,11,12,PARTICULIER,centre val de loire,63536743.145833336,208229,14,12.0,15,80,10.0,76,9:23:0
2020,11,12,PROFESSIONNEL,centre val de loire,17586785.583333332,33687,14,12.0,15,80,10.0,76,9:23:0
2020,11,13,ENTREPRISE,centre val de loire,990251.8854166666,518,15,10.0,15,87,9.375,56,9:21:0
2020,11,13,PARTICULIER,centre val de loire,64282078.597222224,208250,15,10.0,15,87,9.375,56,9:21:0
2020,11,13,PROFESSIONNEL,centre val de loire,17572271.679166667,33687,15,10.0,15,87,9.375,56,9:21:0
2020,11,14,ENTREPRISE,centre val de loire,662997.3125,518,16,10.0,17,89,10.0,21,9:18:0
2020,11,14,PARTICULIER,centre val de loire,64345819.98611111,208236,16,10.0,17,89,10.0,21,9:18:0
2020,11,14,PROFESSIONNEL,centre val de loire,15469625.383333333,33682,16,10.0,17,89,10.0,21,9:18:0
2020,11,15,ENTREPRISE,centre val de loire,668232.65625,518,15,13.0,33,79,9.375,62,9:16:0
2020,11,15,PARTICULIER,centre val de loire,66698089.35763889,208223,15,13.0,33,79,9.375,62,9:16:0
2020,11,15,PROFESSIONNEL,centre val de loire,14700448.995833334,33681,15,13.0,33,79,9.375,62,9:16:0
2020,11,16,ENTREPRISE,centre val de loire,977170.2291666666,518,12,9.0,19,80,10.0,35,9:14:0
2020,11,16,PARTICULIER,centre val de loire,66606495.65625,208257,12,9.0,19,80,10.0,35,9:14:0
2020,11,16,PROFESSIONNEL,centre val de loire,17698610.175,33688,12,9.0,19,80,10.0,35,9:14:0
2020,11,17,ENTREPRISE,centre val de loire,1067028.40625,518,13,7.0,9,91,10.0,21,9:11:0
2020,11,17,PARTICULIER,centre val de loire,67360390.09375,208263,13,7.0,9,91,10.0,21,9:11:0
2020,11,17,PROFESSIONNEL,centre val de loire,18325177.1125,33695,13,7.0,9,91,10.0,21,9:11:0
2020,11,18,ENTREPRISE,centre val de loire,1038844.0,517,15,8.0,12,85,10.0,20,9:9:0
2020,11,18,PARTICULIER,centre val de loire,69030360.93402778,208278,15,8.0,12,85,10.0,20,9:9:0
2020,11,18,PROFESSIONNEL,centre val de loire,17953944.445833333,33694,15,8.0,12,85,10.0,20,9:9:0
2020,11,19,ENTREPRISE,centre val de loire,1081656.6770833333,517,11,8.0,22,73,9.0,82,9:6:0
2020,11,19,PARTICULIER,centre val de loire,70349233.09722222,208290,11,8.0,22,73,9.0,82,9:6:0
2020,11,19,PROFESSIONNEL,centre val de loire,18751745.091666665,33703,11,8.0,22,73,9.0,82,9:6:0
2020,11,20,ENTREPRISE,centre val de loire,1056006.40625,517,9,6.0,5,81,10.0,40,9:4:0
2020,11,20,PARTICULIER,centre val de loire,79089774.86458333,208304,9,6.0,5,81,10.0,40,9:4:0
2020,11,20,PROFESSIONNEL,centre val de loire,19677009.154166665,33698,9,6.0,5,81,10.0,40,9:4:0
2020,11,21,ENTREPRISE,centre val de loire,748839.46875,517,10,4.0,5,79,10.0,8,9:1:0
2020,11,21,PARTICULIER,centre val de loire,86870693.88194445,208298,10,4.0,5,79,10.0,8,9:1:0
2020,11,21,PROFESSIONNEL,centre val de loire,18035778.391666666,33694,10,4.0,5,79,10.0,8,9:1:0
2020,11,22,ENTREPRISE,centre val de loire,775739.90625,517,10,4.0,3,66,10.0,32,8:59:0
2020,11,22,PARTICULIER,centre val de loire,89549436.2986111,208294,10,4.0,3,66,10.0,32,8:59:0
2020,11,22,PROFESSIONNEL,centre val de loire,17106841.329166666,33694,10,4.0,3,66,10.0,32,8:59:0
2020,11,23,ENTREPRISE,centre val de loire,1108768.6875,517,10,5.0,5,78,10.0,41,8:57:0
2020,11,23,PARTICULIER,centre val de loire,84665634.9375,208334,10,5.0,5,78,10.0,41,8:57:0
2020,11,23,PROFESSIONNEL,centre val de loire,20021187.5125,33696,10,5.0,5,78,10.0,41,8:57:0
2020,11,24,ENTREPRISE,centre val de loire,1165372.8541666667,516,9,5.0,11,91,10.0,34,8:54:0
2020,11,24,PARTICULIER,centre val de loire,85531255.3263889,208344,9,5.0,11,91,10.0,34,8:54:0
2020,11,24,PROFESSIONNEL,centre val de loire,20871790.9125,33702,9,5.0,11,91,10.0,34,8:54:0
2020,11,25,ENTREPRISE,centre val de loire,1130863.9791666667,516,11,6.0,12,86,10.0,48,8:52:0
2020,11,25,PARTICULIER,centre val de loire,84500236.14583333,208362,11,6.0,12,86,10.0,48,8:52:0
2020,11,25,PROFESSIONNEL,centre val de loire,20271531.6375,33701,11,6.0,12,86,10.0,48,8:52:0
2020,11,26,ENTREPRISE,centre val de loire,1147445.3541666667,516,11,7.0,6,89,10.0,49,8:50:0
2020,11,26,PARTICULIER,centre val de loire,81895153.21875,208374,11,7.0,6,89,10.0,49,8:50:0
2020,11,26,PROFESSIONNEL,centre val de loire,20562395.8625,33699,11,7.0,6,89,10.0,49,8:50:0
2020,11,27,ENTREPRISE,centre val de loire,1064014.8333333333,516,11,6.0,9,90,10.0,35,8:48:0
2020,11,27,PARTICULIER,centre val de loire,80785153.65972222,208407,11,6.0,9,90,10.0,35,8:48:0
2020,11,27,PROFESSIONNEL,centre val de loire,20369654.3375,33701,11,6.0,9,90,10.0,35,8:48:0
2020,11,28,ENTREPRISE,centre val de loire,742591.25,516,12,7.0,12,91,10.0,14,8:46:0
2020,11,28,PARTICULIER,centre val de loire,83706376.01041667,208399,12,7.0,12,91,10.0,14,8:46:0
2020,11,28,PROFESSIONNEL,centre val de loire,19004135.725,33696,12,7.0,12,91,10.0,14,8:46:0
2020,11,29,ENTREPRISE,centre val de loire,770078.4270833334,516,8,3.0,14,79,10.0,1,8:45:0
2020,11,29,PARTICULIER,centre val de loire,92264707.61458331,208382,8,3.0,14,79,10.0,1,8:45:0
2020,11,29,PROFESSIONNEL,centre val de loire,18271734.279166665,33694,8,3.0,14,79,10.0,1,8:45:0
2020,11,30,ENTREPRISE,centre val de loire,1135606.21875,516,7,1.0,7,75,10.0,21,8:42:0
2020,11,30,PARTICULIER,centre val de loire,95435966.03125,208423,7,1.0,7,75,10.0,21,8:42:0
2020,11,30,PROFESSIONNEL,centre val de loire,22416001.445833333,33699,7,1.0,7,75,10.0,21,8:42:0
2020,12,1,ENTREPRISE,centre val de loire,1237232.2291666667,516,9,8.0,17,92,8.0,72,8:41:0
2020,12,1,PARTICULIER,centre val de loire,92835990.97569443,208427,9,8.0,17,92,8.0,72,8:41:0
2020,12,1,PROFESSIONNEL,centre val de loire,23184964.1625,33707,9,8.0,17,92,8.0,72,8:41:0
2020,12,2,ENTREPRISE,centre val de loire,1228482.4479166667,516,8,6.0,16,88,8.0,90,8:39:0
2020,12,2,PARTICULIER,centre val de loire,94852206.2048611,208423,8,6.0,16,88,8.0,90,8:39:0
2020,12,2,PROFESSIONNEL,centre val de loire,22838729.92083333,33707,8,6.0,16,88,8.0,90,8:39:0
2020,12,3,ENTREPRISE,centre val de loire,1238824.5,516,6,5.0,18,93,6.375,97,8:38:0
2020,12,3,PARTICULIER,centre val de loire,93557214.17708331,208443,6,5.0,18,93,6.375,97,8:38:0
2020,12,3,PROFESSIONNEL,centre val de loire,23253354.97083333,33705,6,5.0,18,93,6.375,97,8:38:0
2020,12,4,ENTREPRISE,centre val de loire,1172585.9479166667,516,7,5.0,29,80,8.875,56,8:36:0
2020,12,4,PARTICULIER,centre val de loire,96011224.12847222,208467,7,5.0,29,80,8.875,56,8:36:0
2020,12,4,PROFESSIONNEL,centre val de loire,23392110.025,33706,7,5.0,29,80,8.875,56,8:36:0
2020,12,5,ENTREPRISE,centre val de loire,822399.6666666666,516,6,1.0,16,91,9.0,63,8:34:0
2020,12,5,PARTICULIER,centre val de loire,104407901.4201389,208466,6,1.0,16,91,9.0,63,8:34:0
2020,12,5,PROFESSIONNEL,centre val de loire,21595588.529166665,33703,6,1.0,16,91,9.0,63,8:34:0
2020,12,6,ENTREPRISE,centre val de loire,820481.21875,516,6,5.0,16,89,9.0,96,8:33:0
2020,12,6,PARTICULIER,centre val de loire,104592601.89583331,208453,6,5.0,16,89,9.0,96,8:33:0
2020,12,6,PROFESSIONNEL,centre val de loire,19961557.45833333,33702,6,5.0,16,89,9.0,96,8:33:0
2020,12,7,ENTREPRISE,centre val de loire,1194998.71875,516,6,4.0,7,92,10.0,86,8:32:0
2020,12,7,PARTICULIER,centre val de loire,103906133.57291669,208483,6,4.0,7,92,10.0,86,8:32:0
2020,12,7,PROFESSIONNEL,centre val de loire,23781591.7,33711,6,4.0,7,92,10.0,86,8:32:0
2020,12,8,ENTREPRISE,centre val de loire,1239814.2395833333,516,4,2.0,14,89,10.0,65,8:31:0
2020,12,8,PARTICULIER,centre val de loire,102665454.4861111,208494,4,2.0,14,89,10.0,65,8:31:0
2020,12,8,PROFESSIONNEL,centre val de loire,24655212.28333333,33715,4,2.0,14,89,10.0,65,8:31:0
2020,12,9,ENTREPRISE,centre val de loire,1248655.3020833333,516,5,2.0,11,90,10.0,69,8:30:0
2020,12,9,PARTICULIER,centre val de loire,106418264.03472222,208508,5,2.0,11,90,10.0,69,8:30:0
2020,12,9,PROFESSIONNEL,centre val de loire,24589859.891666666,33715,5,2.0,11,90,10.0,69,8:30:0
2020,12,10,ENTREPRISE,centre val de loire,1221015.6354166667,515,5,3.0,18,91,7.625,95,8:28:0
2020,12,10,PARTICULIER,centre val de loire,100637232.9861111,208519,5,3.0,18,91,7.625,95,8:28:0
2020,12,10,PROFESSIONNEL,centre val de loire,24494661.98333333,33717,5,3.0,18,91,7.625,95,8:28:0
2020,12,11,ENTREPRISE,centre val de loire,1133196.4895833333,514,11,7.0,18,95,8.125,93,8:27:0
2020,12,11,PARTICULIER,centre val de loire,95610995.1736111,208548,11,7.0,18,95,8.125,93,8:27:0
2020,12,11,PROFESSIONNEL,centre val de loire,23724960.216666665,33716,11,7.0,18,95,8.125,93,8:27:0
2020,12,12,ENTREPRISE,centre val de loire,771747.2395833334,514,8,5.0,26,90,9.25,79,8:27:0
2020,12,12,PARTICULIER,centre val de loire,93372109.46527778,208539,8,5.0,26,90,9.25,79,8:27:0
2020,12,12,PROFESSIONNEL,centre val de loire,20841501.641666666,33712,8,5.0,26,90,9.25,79,8:27:0
2020,12,13,ENTREPRISE,centre val de loire,776266.9166666666,514,6,4.0,15,92,9.0,64,8:26:0
2020,12,13,PARTICULIER,centre val de loire,96467363.0763889,208533,6,4.0,15,92,9.0,64,8:26:0
2020,12,13,PROFESSIONNEL,centre val de loire,19517507.633333333,33712,6,4.0,15,92,9.0,64,8:26:0
2020,12,14,ENTREPRISE,centre val de loire,1076024.28125,513,9,5.0,15,95,6.625,80,8:26:0
2020,12,14,PARTICULIER,centre val de loire,87862453.0451389,208573,9,5.0,15,95,6.625,80,8:26:0
2020,12,14,PROFESSIONNEL,centre val de loire,22080737.370833334,33714,9,5.0,15,95,6.625,80,8:26:0
2020,12,15,ENTREPRISE,centre val de loire,1108834.1770833333,512,11,10.0,21,90,6.875,83,8:25:0
2020,12,15,PARTICULIER,centre val de loire,82444484.34027778,208583,11,10.0,21,90,6.875,83,8:25:0
2020,12,15,PROFESSIONNEL,centre val de loire,22290530.4875,33713,11,10.0,21,90,6.875,83,8:25:0
2020,12,16,ENTREPRISE,centre val de loire,1111320.7083333333,512,10,6.0,15,94,8.0,47,8:24:0
2020,12,16,PARTICULIER,centre val de loire,86567240.95833333,208594,10,6.0,15,94,8.0,47,8:24:0
2020,12,16,PROFESSIONNEL,centre val de loire,22216575.2375,33717,10,6.0,15,94,8.0,47,8:24:0
2020,12,17,ENTREPRISE,centre val de loire,1096118.5104166667,512,11,8.0,14,93,9.125,62,8:24:0
2020,12,17,PARTICULIER,centre val de loire,83843352.19444445,208613,11,8.0,14,93,9.125,62,8:24:0
2020,12,17,PROFESSIONNEL,centre val de loire,22244208.225,33715,11,8.0,14,93,9.125,62,8:24:0
2020,12,18,ENTREPRISE,centre val de loire,1030361.4166666666,512,10,6.0,13,95,6.625,27,8:24:0
2020,12,18,PARTICULIER,centre val de loire,84503378.77777778,208642,10,6.0,13,95,6.625,27,8:24:0
2020,12,18,PROFESSIONNEL,centre val de loire,22151900.90833333,33714,10,6.0,13,95,6.625,27,8:24:0
2020,12,19,ENTREPRISE,centre val de loire,716651.7604166666,512,11,10.0,21,87,9.375,73,8:23:0
2020,12,19,PARTICULIER,centre val de loire,85944824.28472222,208630,11,10.0,21,87,9.375,73,8:23:0
2020,12,19,PROFESSIONNEL,centre val de loire,19669296.745833334,33709,11,10.0,21,87,9.375,73,8:23:0
2020,12,20,ENTREPRISE,centre val de loire,719930.8958333334,513,10,7.0,13,94,9.0,60,8:24:0
2020,12,20,PARTICULIER,centre val de loire,85569874.88194445,208625,10,7.0,13,94,9.0,60,8:24:0
2020,12,20,PROFESSIONNEL,centre val de loire,18193639.0,33708,10,7.0,13,94,9.0,60,8:24:0
2020,12,21,ENTREPRISE,centre val de loire,1016750.21875,513,10,8.0,26,92,7.375,89,8:23:0
2020,12,21,PARTICULIER,centre val de loire,85513848.625,208656,10,8.0,26,92,7.375,89,8:23:0
2020,12,21,PROFESSIONNEL,centre val de loire,21182439.8625,33709,10,8.0,26,92,7.375,89,8:23:0
2020,12,22,ENTREPRISE,centre val de loire,1039591.6041666666,513,14,13.0,22,92,7.25,93,8:24:0
2020,12,22,PARTICULIER,centre val de loire,75959685.76041667,208654,14,13.0,22,92,7.25,93,8:24:0
2020,12,22,PROFESSIONNEL,centre val de loire,20540054.98333333,33707,14,13.0,22,92,7.25,93,8:24:0
2020,12,23,ENTREPRISE,centre val de loire,1036606.03125,513,13,11.0,21,92,7.25,73,8:23:0
2020,12,23,PARTICULIER,centre val de loire,78151622.16319445,208657,13,11.0,21,92,7.25,73,8:23:0
2020,12,23,PROFESSIONNEL,centre val de loire,20384771.77083333,33706,13,11.0,21,92,7.25,73,8:23:0
2020,12,24,ENTREPRISE,centre val de loire,1061010.125,512,9,6.0,30,83,7.75,93,8:24:0
2020,12,24,PARTICULIER,centre val de loire,90919373.73958331,208651,9,6.0,30,83,7.75,93,8:24:0
2020,12,24,PROFESSIONNEL,centre val de loire,20316369.8,33707,9,6.0,30,83,7.75,93,8:24:0
2020,12,25,ENTREPRISE,centre val de loire,1017949.0625,512,6,3.0,19,86,10.0,76,8:24:0
2020,12,25,PARTICULIER,centre val de loire,101564481.06944443,208630,6,3.0,19,86,10.0,76,8:24:0
2020,12,25,PROFESSIONNEL,centre val de loire,19175344.175,33705,6,3.0,19,86,10.0,76,8:24:0
2020,12,26,ENTREPRISE,centre val de loire,758577.9791666666,512,4,0.0,14,90,10.0,54,8:24:0
2020,12,26,PARTICULIER,centre val de loire,108158511.4513889,208632,4,0.0,14,90,10.0,54,8:24:0
2020,12,26,PROFESSIONNEL,centre val de loire,21295265.5125,33705,4,0.0,14,90,10.0,54,8:24:0
2020,12,27,ENTREPRISE,centre val de loire,773552.3020833334,512,7,6.0,45,89,7.625,97,8:25:0
2020,12,27,PARTICULIER,centre val de loire,110424680.78125,208634,7,6.0,45,89,7.625,97,8:25:0
2020,12,27,PROFESSIONNEL,centre val de loire,20197558.541666668,33704,7,6.0,45,89,7.625,97,8:25:0
2020,12,28,ENTREPRISE,centre val de loire,1100882.4583333333,512,5,2.0,27,89,8.5,76,8:26:0
2020,12,28,PARTICULIER,centre val de loire,107334109.14583331,208667,5,2.0,27,89,8.5,76,8:26:0
2020,12,28,PROFESSIONNEL,centre val de loire,22299133.52083333,33706,5,2.0,27,89,8.5,76,8:26:0
2020,12,29,ENTREPRISE,centre val de loire,1163743.3541666667,512,4,2.0,21,90,9.625,88,8:26:0
2020,12,29,PARTICULIER,centre val de loire,106751434.84375,208674,4,2.0,21,90,9.625,88,8:26:0
2020,12,29,PROFESSIONNEL,centre val de loire,23124873.23333333,33701,4,2.0,21,90,9.625,88,8:26:0
2020,12,30,ENTREPRISE,centre val de loire,1173284.5833333333,512,5,2.0,12,93,9.625,93,8:27:0
2020,12,30,PARTICULIER,centre val de loire,107991566.22916669,208671,5,2.0,12,93,9.625,93,8:27:0
2020,12,30,PROFESSIONNEL,centre val de loire,23160111.1875,33699,5,2.0,12,93,9.625,93,8:27:0
2020,12,31,ENTREPRISE,centre val de loire,1170734.5208333333,512,6,5.0,17,94,7.125,88,8:28:0
2020,12,31,PARTICULIER,centre val de loire,110209039.0173611,208653,6,5.0,17,94,7.125,88,8:28:0
2020,12,31,PROFESSIONNEL,centre val de loire,22414971.98333333,33690,6,5.0,17,94,7.125,88,8:28:0
2021,1,1,ENTREPRISE,centre val de loire,1114871.2604166667,510,4,0.0,7,86,10.0,43,8:29:0
2021,1,1,PARTICULIER,centre val de loire,114505793.50694443,208598,4,0.0,7,86,10.0,43,8:29:0
2021,1,1,PROFESSIONNEL,centre val de loire,21065551.20833333,33726,4,0.0,7,86,10.0,43,8:29:0
2021,1,2,ENTREPRISE,centre val de loire,1025798.2291666666,510,3,0.0,11,81,10.0,33,8:30:0
2021,1,2,PARTICULIER,centre val de loire,121289360.64583331,208600,3,0.0,11,81,10.0,33,8:30:0
2021,1,2,PROFESSIONNEL,centre val de loire,22522262.95833333,33723,3,0.0,11,81,10.0,33,8:30:0
2021,1,3,ENTREPRISE,centre val de loire,1078518.3333333333,510,3,1.0,9,96,6.25,89,8:31:0
2021,1,3,PARTICULIER,centre val de loire,121284926.44791669,208595,3,1.0,9,96,6.25,89,8:31:0
2021,1,3,PROFESSIONNEL,centre val de loire,21355371.841666665,33723,3,1.0,9,96,6.25,89,8:31:0
2021,1,4,ENTREPRISE,centre val de loire,1180003.1458333333,508,1,-7.0,11,97,2.5,100,8:33:0
2021,1,4,PARTICULIER,centre val de loire,119484281.125,208635,1,-7.0,11,97,2.5,100,8:33:0
2021,1,4,PROFESSIONNEL,centre val de loire,25800811.558333334,33732,1,-7.0,11,97,2.5,100,8:33:0
2021,1,5,ENTREPRISE,centre val de loire,1205744.8020833333,508,2,1.0,12,96,6.25,98,8:34:0
2021,1,5,PARTICULIER,centre val de loire,118810851.65625,208643,2,1.0,12,96,6.25,98,8:34:0
2021,1,5,PROFESSIONNEL,centre val de loire,26970426.7875,33735,2,1.0,12,96,6.25,98,8:34:0
2021,1,6,ENTREPRISE,centre val de loire,1204086.25,508,2,0.0,10,96,6.25,96,8:35:0
2021,1,6,PARTICULIER,centre val de loire,119148731.80555557,208650,2,0.0,10,96,6.25,96,8:35:0
2021,1,6,PROFESSIONNEL,centre val de loire,26448435.2875,33732,2,0.0,10,96,6.25,96,8:35:0
2021,1,7,ENTREPRISE,centre val de loire,1229494.125,509,3,0.0,8,95,7.625,82,8:36:0
2021,1,7,PARTICULIER,centre val de loire,119819458.4236111,208660,3,0.0,8,95,7.625,82,8:36:0
2021,1,7,PROFESSIONNEL,centre val de loire,26942230.558333334,33730,3,0.0,8,95,7.625,82,8:36:0
2021,1,8,ENTREPRISE,centre val de loire,1203908.125,509,3,-1.0,4,89,9.625,57,8:38:0
2021,1,8,PARTICULIER,centre val de loire,122427160.10069443,208683,3,-1.0,4,89,9.625,57,8:38:0
2021,1,8,PROFESSIONNEL,centre val de loire,27032914.025,33726,3,-1.0,4,89,9.625,57,8:38:0
2021,1,9,ENTREPRISE,centre val de loire,1039475.4583333334,509,3,-1.0,21,90,10.0,32,8:40:0
2021,1,9,PARTICULIER,centre val de loire,129135649.24305557,208676,3,-1.0,21,90,10.0,32,8:40:0
2021,1,9,PROFESSIONNEL,centre val de loire,24877690.258333333,33724,3,-1.0,21,90,10.0,32,8:40:0
2021,1,10,ENTREPRISE,centre val de loire,1088936.6145833333,509,3,-1.0,20,82,10.0,7,8:41:0
2021,1,10,PARTICULIER,centre val de loire,130203967.3576389,208670,3,-1.0,20,82,10.0,7,8:41:0
2021,1,10,PROFESSIONNEL,centre val de loire,23097603.725,33722,3,-1.0,20,82,10.0,7,8:41:0
2021,1,11,ENTREPRISE,centre val de loire,1199836.9270833333,509,4,-1.0,6,92,10.0,30,8:43:0
2021,1,11,PARTICULIER,centre val de loire,124932773.7638889,208707,4,-1.0,6,92,10.0,30,8:43:0
2021,1,11,PROFESSIONNEL,centre val de loire,26836430.716666665,33724,4,-1.0,6,92,10.0,30,8:43:0
2021,1,12,ENTREPRISE,centre val de loire,1189818.1875,509,8,4.0,26,92,8.5,100,8:44:0
2021,1,12,PARTICULIER,centre val de loire,115431252.60416669,208715,8,4.0,26,92,8.5,100,8:44:0
2021,1,12,PROFESSIONNEL,centre val de loire,26742331.525,33727,8,4.0,26,92,8.5,100,8:44:0
2021,1,13,ENTREPRISE,centre val de loire,1148117.4574468085,508,10,8.0,22,97,7.125,97,8:47:0
2021,1,13,PARTICULIER,centre val de loire,103821184.21527778,208728,10,8.0,22,97,7.125,97,8:47:0
2021,1,13,PROFESSIONNEL,centre val de loire,24686418.445833333,33727,10,8.0,22,97,7.125,97,8:47:0
2021,1,14,ENTREPRISE,centre val de loire,2052028.4166666667,486,8,7.0,18,92,6.375,81,8:49:0
2021,1,14,PARTICULIER,centre val de loire,98142897.86805557,208736,8,7.0,18,92,6.375,81,8:49:0
2021,1,14,PROFESSIONNEL,centre val de loire,24845027.3875,33741,8,7.0,18,92,6.375,81,8:49:0
2021,1,15,ENTREPRISE,centre val de loire,2025906.8333333333,486,8,3.0,22,85,8.75,72,8:51:0
2021,1,15,PARTICULIER,centre val de loire,106154531.93055557,208770,8,3.0,22,85,8.75,72,8:51:0
2021,1,15,PROFESSIONNEL,centre val de loire,25666417.60833333,33745,8,3.0,22,85,8.75,72,8:51:0
2021,1,16,ENTREPRISE,centre val de loire,1803694.2916666667,486,1,-1.0,14,90,9.375,71,8:53:0
2021,1,16,PARTICULIER,centre val de loire,119873088.28472222,208757,1,-1.0,14,90,9.375,71,8:53:0
2021,1,16,PROFESSIONNEL,centre val de loire,24114249.1125,33741,1,-1.0,14,90,9.375,71,8:53:0
2021,1,17,ENTREPRISE,centre val de loire,1887315.0,486,6,4.0,10,94,7.5,66,8:55:0
2021,1,17,PARTICULIER,centre val de loire,111260174.47916669,208748,6,4.0,10,94,7.5,66,8:55:0
2021,1,17,PROFESSIONNEL,centre val de loire,21387439.454166666,33740,6,4.0,10,94,7.5,66,8:55:0
2021,1,18,ENTREPRISE,centre val de loire,2111197.708333333,487,5,1.0,12,94,10.0,37,8:58:0
2021,1,18,PARTICULIER,centre val de loire,109505805.98958331,208779,5,1.0,12,94,10.0,37,8:58:0
2021,1,18,PROFESSIONNEL,centre val de loire,25009615.70833333,33744,5,1.0,12,94,10.0,37,8:58:0
2021,1,19,ENTREPRISE,centre val de loire,2129201.2916666665,486,6,2.0,21,86,10.0,55,8:59:0
2021,1,19,PARTICULIER,centre val de loire,106886201.99652778,208784,6,2.0,21,86,10.0,55,8:59:0
2021,1,19,PROFESSIONNEL,centre val de loire,25545464.7125,33744,6,2.0,21,86,10.0,55,8:59:0
